тип,балл,Параметры,Общая часть,Техническая часть,Бизнес часть
категория,3,Критерии (Compliance),"Категория охватывает способности системы обеспечивать подготовку к лицензионным аудитам вендоров, формировать audit-ready отчётность и поддерживать соответствие регуляторным требованиям. Compliance — одна из главных драйверов SAM-инициатив, поскольку штрафы при аудите могут достигать сотен тысяч или миллионов долларов.","SAM-платформа обеспечивает compliance через: непрерывный мониторинг effective license position (ELP) с автоматическим выявлением gaps; формирование vendor-specific отчётов для аудитов (Microsoft Effective License Position, Oracle License Review, Adobe True-Up, SAP License Audit) с детализацией по продуктам, версиям и метрикам; аудито-ready документацию — реестр entitlements с привязкой к контрактам и purchase orders из ERP, данные об installations с подтверждением права на использование; соответствие регуляторным требованиям (SOX — контроль за ИТ-активами, GDPR — учёт ПО, обрабатывающего персональные данные, ISO 27001 — asset management).","Compliance-функции SAM защищают организацию от финансовых и репутационных рисков. Штрафы Microsoft при аудите True-Up могут достигать миллионов долларов, Oracle — проводит агрессивные аудиты с требованием оплаты недолицензирования по list price. Автоматизированная подготовка к аудитам сокращает время с недель до часов, снижает стресс для команд и даёт уверенность в позиции compliance."
функция,3,"Подготовка к vendor audits (Microsoft, Oracle, Adobe, SAP)","Формирование комплекта документов и отчётов, необходимых для проведения лицензионного аудита конкретным вендором. Каждый вендор имеет свои требования к формату и составу предоставляемых данных.","SAM-платформа генерирует vendor-specific audit packages: Microsoft — Effective License Position по продуктам (Windows, Office, SQL Server, Azure) с учётом Software Assurance, virtualization rights и CAL; Oracle — процессорный расчёт с core factor table, учёт опций и management packs, разделение Soft/Hard Partitioning; Adobe — Named User расчёт с учётом Creative Cloud уровней и документов; SAP — Named User License Audit с классификацией пользователей и Engine License calculation. Каждый пакет включает: entitlement summary, installation inventory, usage metrics, ELP calculation, remediation plan для выявленных gaps.",Подготовка к vendor audit — один из главных business cases для SAM. Аудиты крупных вендоров проводятся регулярно и могут привести к незапланированным расходам в размере 15-30% годового бюджета на ПО при выявлении недолицензирования. Готовность к аудиту на основе актуальных SAM-данных снижает стоимость true-up на 50-70% и защищает от агрессивных тактик аудиторов.
функция,3,Audit-ready reporting,Способность системы формировать готовые к предоставлению аудиторам отчёты без дополнительной ручной обработки. Audit-ready отчётность исключает 'сбор данных в последний момент' и обеспечивает уверенность в точности представленной информации.,"SAM-платформа предоставляет преднастроенные audit-ready шаблоны отчётов: Effective License Position by Vendor; License Entitlement vs Installation Detail; Software Usage Summary; User Count by License Type; Cloud/Virtual Environment License Calculation. Отчёты формируются автоматически на основе актуальных данных реестра и включают всю необходимую детализацию: SKU, количество, метрика, срок действия, подтверждающие документы (PO, контракт). Данные могут быть экспортированы в форматы, требуемые вендорами (Excel, PDF, XML).","Audit-ready reporting трансформирует подход к аудитам из реактивного ('собираем данные за неделю до визита аудиторов') в проактивный ('данные всегда актуальны и готовы к предоставлению'). Это снижает стресс команд, сокращает время подготовки на 80-90% и повышает доверие аудиторов к представленным данным."
функция,2,Соответствие регуляторным требованиям,"Обеспечение compliance SAM-процессов с регуляторными требованиями и стандартами: SOX (контроль за ИТ-активами и затратами), GDPR (учёт ПО, обрабатывающего персональные данные), ISO 27001 (управление активами), PCI DSS (контроль ПО в зоне карточных данных).","SAM-платформа обеспечивает регуляторный compliance через: учёт всех ПО-активов с атрибутами (владелец, критичность, данные, к которым имеет доступ) — требование ISO 27001 A.8.1; контроль за изменениями в портфеле ПО с audit trail — требование SOX; выявление и маркировка ПО, обрабатывающего персональные данные (PII/PHI), с учётом согласий и сроков хранения — требование GDPR; сегрегация ПО в зоне PCI DSS с контролем доступа и изменений. Платформа генерирует compliance-отчёты для внутренних и внешних аудиторов.","Регуляторный compliance — обязательное требование для публичных компаний и организаций, работающих с регулируемыми данными. Невыполнение требований SOX или GDPR может привести к миллионным штрафам и репутационным потерям. SAM как часть GRC-ландшафта обеспечивает доказуемый контроль за программными активами и их соответствием требованиям."
категория,2,Критерии (Отчётность),"Категория охватывает способности системы формировать отчёты и дашборды для различных аудиторий: ИТ-менеджеров, procurement, финансовых контролёров, аудиторов и C-level. Качественная отчётность превращает собранные SAM-данные в управленческие insight'и и обоснование для принятия решений.","SAM-платформа предоставляет: преднастроенные дашборды по затратам, usage, compliance и рискам; возможность создания custom reports с фильтрами, группировками и drill-down; агрегацию данных по всем измерениям (вендор, продукт, подразделение, локация, тип лицензии); financial discovery — распределение стоимости по каналам закупки; chargeback/showback — распределение затрат на ПО по подразделениям; трендовый анализ (рост/снижение портфеля, динамика usage); экспорт в различные форматы (Excel, PDF, PowerPoint, API для BI).","Отчётность — интерфейс между SAM и бизнесом. Хорошие отчёты дают C-level видимость затрат на ПО, procurement — аргументы для переговоров, ИТ-менеджерам — понимание использования, аудиторам — доказательство compliance. Возможность формировать отчёты 'одной кнопкой' экономит десятки часов ручного труда при подготовке к переговорам, бюджетированию и аудитам."
функция,2,"Custom dashboards по usage, spend, risk","Возможность создания настраиваемых дашбордов с визуализацией ключевых метрик SAM: использование ПО, затраты, лицензионные риски, compliance status. Дашборды адаптируются под роли пользователей и их информационные потребности.","SAM-платформа предоставляет drag-and-drop конструктор дашбордов с виджетами: usage metrics (DAU/MAU, last login heatmap, feature utilization); spend analysis (total spend by vendor, cost per user, trend lines); risk indicators (ELP gaps, upcoming renewals, shadow IT count); compliance score (percent compliant by vendor, audit readiness); optimization opportunities (unused licenses cost, rightsizing recommendations). Дашборды поддерживают фильтры по времени, подразделению, вендору и продукту с real-time обновлением.","Custom dashboards дают каждой роли релевантную информацию в удобном формате: CFO видит совокупные затраты и тренды, procurement — renewal calendar и negotiation data, SAM-менеджер — детальные ELP и usage metrics. Визуализация данных ускоряет принятие решений и повышает engagement stakeholders в SAM-процесс."
функция,2,Агрегация данных по всем приложениям,"Способность системы собирать и представлять единый агрегированный взгляд на весь портфель программного обеспечения — от on-premise до SaaS, от desktop до enterprise. Единая агрегация даёт полную картину затрат, рисков и использования.","SAM-платформа агрегирует данные из всех источников: endpoint inventory (агентное/бесагентное сканирование), SaaS discovery (SSO, API, proxy), облачные workload'ы (AWS/Azure/GCP API), контракты (ERP/procurement). Данные нормализуются через Software Recognition Engine и представляются в едином реестре: каждое приложение с атрибутами (тип, вендор, версия, количество installations, users, cost, usage score, risk level). Агрегация поддерживает многомерный анализ с drill-down от сводного уровня до деталей.","Единая агрегация по всем приложениям — основа holistic управления ПО-портфелем. Без неё организация управляет on-premise и SaaS в разных системах, не видя совокупных затрат и рисков. Полная картина позволяет принимать стратегические решения: рационализация портфеля, консолидация вендоров, оптимизацию общих затрат."
функция,1,Тренды роста портфеля,"Анализ динамики портфеля программного обеспечения во времени — рост или снижение количества приложений, лицензий, затрат, пользователей. Трендовый анализ поддерживает прогнозирование бюджета и планирование закупок.","SAM-платформа строит time-series анализ ключевых метрик портфеля: количество приложений по категориям, общее количество лицензий, совокупные затраты (TCO), пользователей, показатели usage, количество shadow IT. Тренды визуализируются в виде линейных графиков с возможностью сравнения периодов (YoY, QoQ). Система может строить прогнозы на основе historical data и плановых показателей (hiring plan, проекты).",Тренды роста портфеля — индикатор зрелости управления ПО. Стабильный или умеренный рост при растущем бизнесе — норма; неконтролируемый рост shadow IT и дублирующих приложений — сигнал о проблемах. Прогнозные данные поддерживают бюджетное планирование и дают procurement time-to-prepare для будущих закупок.
функция,2,Полное financial discovery (стоимость по каналам закупки),"Выявление и агрегация всех затрат на программное обеспечение из различных каналов закупки — центральный procurement, региональные закупки, облачные подписки, личные расходы сотрудников. Полный financial discovery даёт истинную картину TCO.","SAM-платформа собирает финансовые данные из ERP (центральные закупки), облачных порталов (AWS/Azure/GCP billing), SaaS-админок (direct subscriptions), expense management (личные расходы), procurement cards. Данные нормализуются в единую финансовую модель: каждое приложение получает атрибуты total cost, cost per user, cost per license, channel of purchase. Система выявляет скрытые затраты: maintenance, support, professional services, training, инфраструктуру для хостинга.","Полное financial discovery часто выявляет, что реальные затраты на ПО на 20-40% превышают официальный бюджет из-за shadow закупок, неучтённых обновлений и скрытых расходов. Эта функция даёт CFO и procurement достоверную картину для принятия решений и оптимизации."
функция,2,Chargeback/showback по подразделениям,"Распределение затрат на программное обеспечение по подразделениям, проектам или командам для повышения осознанности расходов и мотивации к оптимизации. Showback — информирование о затратах, chargeback — фактическое списание средств.","SAM-платформа агрегирует usage-данные и стоимость лицензий по оргструктурным подразделениям (департаментам, командам, проектам, cost centers). Распределение выполняется на основе фактического использования: direct assignment (лицензия закреплена за пользователем) или allocation (распределение shared лицензий пропорционально usage). Данные визуализируются в дашбордах showback с детализацией по приложениям и трендами. При chargeback-режиме данные экспортируются в ERP для формирования внутренних проводок.","Chargeback/showback создаёт 'культуру ответственности' за ИТ-затраты. Когда департаменты видят реальную стоимость ПО, которое они используют, они мотивированы на оптимизацию — отказываться от неиспользуемых лицензий, консолидировать подписки, выбирать более экономичные альтернативы. Типичный эффект — снижение затрат на 10-15% в первый год после внедрения showback."
категория,2,Критерии (ERP Sync и финансовая консолидация),"Категория охватывает интеграцию SAM с корпоративными ERP-системами для синхронизации финансовых данных: стоимости активов, амортизации, закупок и контрактов. ERP Sync обеспечивает связь технического inventory с финансовыми потоками, позволяя точно рассчитывать TCO и обосновывать оптимизацию перед CFO.","SAM-платформа интегрируется с ERP-системами (SAP, Oracle, NetSuite, Microsoft Dynamics) через API или ETL для двунаправленного обмена: из ERP импортируются purchase orders, контракты, счета-фактуры, данные об амортизации и бюджетных статьях; в ERP экспортируются данные для chargeback, стоимость неиспользуемых активов, прогнозы закупок. Интеграция обеспечивает соответствие между техническим реестром ПО (SAM) и финансовым учётом (ERP), исключая расхождения в оценке стоимости активов.","ERP Sync создаёт единую финансовую картину ИТ-активов: каждая лицензия в SAM имеет подтверждающую запись в ERP. Это критично для финансовой отчётности, аудита и управления бюджетом. Связь SAM с ERP позволяет рассчитывать точный TCO по сервисам и обосновывать инвестиции в оптимизацию перед финансовыми stakeholders."
функция,2,Синхронизация стоимости активов и амортизации,"Автоматический импорт из ERP данных о первоначальной стоимости лицензий, текущей балансовой стоимости, амортизационных отчислениях и остаточной стоимости. Синхронизация обеспечивает точный расчёт TCO и финансовой эффективности ПО.","SAM-платформа через API ERP получает: первоначальную стоимость (purchase price), дату закупки, срок полезного использования, метод амортизации (линейный, ускоренный), накопленную амортизацию, остаточную стоимость. Данные связываются с конкретными лицензиями/продуктами в SAM-реестре. Система рассчитывает TCO с учётом всех компонентов: стоимость приобретения, амортизация, maintenance, support, обучение, инфраструктура.",Данные об амортизации позволяют принимать обоснованные решения о repair vs replace: замена амортизированного ПО может быть предпочтительнее продолжения оплаты maintenance. Точный TCO — ключевой аргумент при обосновании бюджета и выборе между on-premise и cloud альтернативами.
функция,2,Импорт контрактов и purchase orders из ERP,"Автоматический импорт лицензионных контрактов, purchase orders и счетов-фактур из ERP-системы в SAM. Импорт обеспечивает юридическую подтверждённость entitlement-данных и исключает ручной ввод.","SAM-платформа через API ERP (SAP BAPI, Oracle REST API) или ETL-процессы импортирует: purchase orders на ПО с указанием SKU, количества, цены, поставщика; контракты (MSA, EA, EULA) с условиями лицензирования; счета-фактуры и подтверждения оплат; данные о дополнительных соглашениях (amendments, true-ups, renewals). Импортированные документы связываются с лицензиями в SAM и доступны для просмотра при аудите.",Автоматический импорт контрактов из ERP создаёт неразрывную цепочку 'контракт ? оплата ? лицензия ? установка'. При аудите каждая лицензия имеет подтверждающий документ из официальной финансовой системы. Это исключает ситуации 'потерянных' лицензий и повышает доверие аудиторов.
Итого (категории),,,,,
